step,loss
3404,4.300591
3405,4.293282
3406,4.287629
3407,4.288298
3408,4.304379
3409,4.2992263
3410,4.3025036
3411,4.3102818
3412,4.2952576
3413,4.2902
3414,4.2981277
3415,4.292828
3416,4.2995524
3417,4.285197
3418,4.2963495
3419,4.3082466
3420,4.2947145
3421,4.285703
3422,4.2884674
3423,4.2927213
3424,4.3015327
3425,4.2884183
3426,4.292871
3427,4.304766
3428,4.2973557
3429,4.307138
3430,4.293296
3431,4.2969804
3432,4.291575
3433,4.2940884
3434,4.291499
3435,4.3075304
3436,4.294488
3437,4.293483
3438,4.2863917
3439,4.30173
3440,4.292236
3441,4.3042274
3442,4.301321
3443,4.3020186
3444,4.3010807
3445,4.293388
3446,4.2901406
3447,4.2873993
3448,4.2921963
3449,4.2975655
3450,4.292188
3451,4.295571
3452,4.321129
3453,4.301732
3454,4.2942305
3455,4.287512
3456,4.2959037
3457,4.305032
3458,4.301712
3459,4.289357
3460,4.302508
3461,4.290277
3462,4.2897983
3463,4.2864513
3464,4.292187
3465,4.2922893
3466,4.2942996
3467,4.310394
3468,4.296612
3469,4.296815
3470,4.301763
3471,4.286334
3472,4.2993054
3473,4.30995
3474,4.296465
3475,4.309372
3476,4.2964864
3477,4.2901464
3478,4.298359
3479,4.290007
3480,4.297563
3481,4.288643
3482,4.286125
3483,4.3011203
3484,4.291599
3485,4.2955666
3486,4.2962885
3487,4.291268
3488,4.29658
3489,4.2908316
3490,4.2947283
3491,4.3053036
3492,4.2932262
3493,4.2929225
3494,4.3104396
3495,4.2938046
3496,4.300179
3497,4.2974014
3498,4.2803364
3499,4.2952304
3500,4.290154
3501,4.2837367
3502,4.291898
3503,4.2990346
3504,4.3005943
3505,4.29328
3506,4.287627
3507,4.2883005
3508,4.304379
3509,4.2992263
3510,4.302493
3511,4.3102865
3512,4.2952514
3513,4.290205
3514,4.298131
3515,4.2928314
3516,4.2995462
3517,4.2851853
3518,4.2963433
3519,4.30825
3520,4.2947116
3521,4.285699
3522,4.2884583
3523,4.2927237
3524,4.3015366
3525,4.2884107
3526,4.2928658
3527,4.3047657
3528,4.297357
3529,4.3071423
3530,4.2932806
3531,4.2969723
3532,4.291582
3533,4.294084
3534,4.2914996
3535,4.3075304
3536,4.294486
3537,4.2934747
3538,4.286386
3539,4.301721
3540,4.2922387
3541,4.3042235
3542,4.3013234
3543,4.3020167
3544,4.301087
3545,4.2933908
3546,4.290134
3547,4.2873898
3548,4.292203
3549,4.297567
3550,4.2921824
3551,4.2955647
3552,4.3211274
3553,4.3017306
3554,4.294228
3555,4.287511
3556,4.295903
3557,4.3050284
3558,4.3017087
3559,4.289354
3560,4.302507
3561,4.2902703
3562,4.289793
3563,4.2864423
3564,4.2921863
3565,4.2922797
3566,4.2942915
3567,4.310394
3568,4.296596
3569,4.2968206
3570,4.3017654
3571,4.286326
3572,4.2992954
3573,4.3099537
3574,4.2964587
3575,4.309381
3576,4.2964892
3577,4.2901497
3578,4.2983513
3579,4.290005
3580,4.297554
3581,4.2886453
3582,4.286127
3583,4.301112
3584,4.2915964
3585,4.2955728
3586,4.2962866
3587,4.291271
3588,4.2965827
3589,4.2908325
3590,4.2947235
3591,4.3053036
3592,4.2932234
3593,4.292906
3594,4.310442
3595,4.2938123
3596,4.300179
3597,4.297396
3598,4.280339
3599,4.2952175
3600,4.2901607
3601,4.2837315
3602,4.2919064
3603,4.2990417
3604,4.3005934
3605,4.2932763
3606,4.2876177
3607,4.2883
3608,4.3043804
3609,4.2992263
3610,4.302502
3611,4.3102846
3612,4.2952547
3613,4.2901955
3614,4.2981286
3615,4.2928267
3616,4.2995358
3617,4.285196
3618,4.296352
3619,4.308251
3620,4.294715
3621,4.2857046
3622,4.288463
3623,4.292717
3624,4.301533
3625,4.2884126
3626,4.292865
3627,4.3047605
3628,4.297368
3629,4.307134
3630,4.293277
3631,4.296976
3632,4.291579
3633,4.2940817
3634,4.291489
3635,4.3075304
3636,4.2944903
3637,4.2934775
3638,4.2863855
3639,4.301719
3640,4.2922378
3641,4.3042235
3642,4.301319
3643,4.302009
3644,4.3010774
3645,4.293396
3646,4.2901325
3647,4.287399
3648,4.292198
3649,4.297558
3650,4.292185
3651,4.295562
3652,4.3211164
3653,4.3017364
3654,4.29422
3655,4.2875156
3656,4.2959056
3657,4.3050313
3658,4.301709
3659,4.289356
3660,4.3025017
3661,4.29027
3662,4.2897887
3663,4.2864423
3664,4.2921877
3665,4.292278
3666,4.2942915
3667,4.310396
3668,4.2966013
3669,4.29682
3670,4.3017626
3671,4.286321
3672,4.299289
3673,4.3099556
3674,4.2964664
3675,4.309385
3676,4.296484
3677,4.290148
3678,4.2983456
3679,4.290003
3680,4.297561
3681,4.2886353
3682,4.2861195
3683,4.3011045
3684,4.2915964
3685,4.2955766
3686,4.296285
3687,4.2912617
3688,4.296581
3689,4.290826
3690,4.29473
3691,4.3053064
3692,4.2932262
3693,4.292912
3694,4.3104377
3695,4.293812
3696,4.3001738
3697,4.2973986
3698,4.2803373
3699,4.29522
3700,4.2901635
3701,4.283735
3702,4.2918997
3703,4.2990365
3704,4.3005905
3705,4.293284
3706,4.28762
3707,4.288294
3708,4.3043776
3709,4.2992263
3710,4.302504
3711,4.3102775
3712,4.2952647
3713,4.290195
3714,4.2981286
3715,4.292828
3716,4.29953
3717,4.285197
3718,4.296344
3719,4.308248
3720,4.2947206
3721,4.2856927
3722,4.288463
3723,4.292714
3724,4.3015275
3725,4.2884088
3726,4.2928643
3727,4.3047576
3728,4.2973614
3729,4.307139
3730,4.2932763
3731,4.2969747
3732,4.2915826
3733,4.2940826
3734,4.2914877
3735,4.30754
3736,4.294493
3737,4.293466
3738,4.286381
3739,4.301709
3740,4.292228
3741,4.3042207
3742,4.3013153
3743,4.302017
3744,4.301079
3745,4.293394
3746,4.290126
3747,4.2873907
3748,4.2922025
3749,4.297557
3750,4.292185
3751,4.2955704
3752,4.321119
3753,4.3017387
3754,4.2942166
3755,4.28752
3756,4.2959023
3757,4.3050294
3758,4.3017073
3759,4.289346
3760,4.3024907
3761,4.290261
3762,4.2897863
3763,4.2864375
3764,4.2921853
3765,4.292272
3766,4.294287
3767,4.3104024
3768,4.296605
3769,4.2968235
3770,4.3017597
3771,4.286317
3772,4.299286
3773,4.309955
3774,4.296462
3775,4.3093777
3776,4.29648
3777,4.2901483
3778,4.298347
3779,4.290007
3780,4.2975583
3781,4.2886405
3782,4.2861147
3783,4.301109
3784,4.2915893
3785,4.2955723
3786,4.296287
3787,4.291266
3788,4.296584
3789,4.290825
3790,4.2947288
3791,4.3053107
3792,4.2932305
3793,4.2929025
3794,4.3104415
3795,4.2938128
3796,4.3001795
3797,4.297386
3798,4.2803264
3799,4.295209
3800,4.290164
3801,4.2837315
3802,4.291904
3803,4.2990303
3804,4.3005853
3805,4.293278
3806,4.2876244
3807,4.2882867
3808,4.3043694
3809,4.299222
3810,4.302516
3811,4.3102765
3812,4.295265
3813,4.29019
3814,4.2981315
3815,4.2928233
3816,4.2995257
3817,4.2852044
3818,4.296344
3819,4.30824
3820,4.2947154
3821,4.285697
3822,4.288464
3823,4.292707
3824,4.3015213
3825,4.2884107
3826,4.2928543
3827,4.304756
3828,4.297362
3829,4.307139
3830,4.2932825
3831,4.296975
3832,4.2915845
3833,4.2940764
3834,4.2914877
3835,4.3075414
3836,4.2944913
3837,4.29346
3838,4.2863865
3839,4.301713
3840,4.292232
3841,4.304228
3842,4.3013153
3843,4.30202
3844,4.3010764
3845,4.2933993
3846,4.290128
3847,4.2873893
3848,4.292198
3849,4.297551
3850,4.292185
3851,4.2955627
3852,4.321123
3853,4.301725
3854,4.2942142
3855,4.2875137
3856,4.295903
3857,4.3050356
3858,4.3017044
3859,4.2893496
3860,4.3024955
3861,4.2902555
3862,4.289782
3863,4.2864375
3864,4.292189
3865,4.2922707
3866,4.294282
3867,4.310405
3868,4.296596
3869,4.2968264
3870,4.301756
3871,4.286315
3872,4.299276
3873,4.309951
3874,4.296468
3875,4.309379
3876,4.2964735
3877,4.2901416
3878,4.2983403
3879,4.290012
3880,4.297555
3881,4.2886376
3882,4.2861037
3883,4.301109
3884,4.2915797
3885,4.2955713
3886,4.2962866
3887,4.291266
3888,4.2965813
3889,4.2908187
3890,4.294728
3891,4.3053107
3892,4.2932243
3893,4.292902
3894,4.310439
3895,4.2938185
3896,4.300179
3897,4.297379
3898,4.280332
3899,4.295203
3900,4.2901607
3901,4.283733
3902,4.291898
3903,4.299028
3904,4.300583
3905,4.2932935
3906,4.2876177
3907,4.2882853
3908,4.304372
3909,4.2992206
3910,4.302512
3911,4.310276
3912,4.2952576
3913,4.2901855
3914,4.298138
3915,4.292823
3916,4.2995152
3917,4.2851963
3918,4.2963486
3919,4.30825
3920,4.294713
3921,4.2856946
3922,4.288456
3923,4.2927127
3924,4.301519
3925,4.288413
3926,4.292844
3927,4.3047504
3928,4.2973604
3929,4.307139
3930,4.2932787
3931,4.2969785
3932,4.2915816
3933,4.294069
3934,4.291489
3935,4.307543
3936,4.294487
3937,4.293464
3938,4.286379
3939,4.3017054
3940,4.292226
3941,4.3042197
3942,4.3013177
3943,4.3020177
3944,4.301078
3945,4.2933955
3946,4.290128
3947,4.2873797
3948,4.292199
3949,4.2975516
3950,4.2921777
3951,4.29556
3952,4.3211126
3953,4.3017287
3954,4.2942114
3955,4.287513
3956,4.295902
3957,4.3050323
3958,4.301711
3959,4.28935
3960,4.302497
3961,4.2902555
3962,4.289776
3963,4.286437
3964,4.292186
3965,4.2922635
3966,4.294283
3967,4.310404
3968,4.296599
3969,4.2968187
3970,4.301757
3971,4.286314
3972,4.299276
3973,4.309951
3974,4.2964706
3975,4.3093724
3976,4.2964787
3977,4.2901444
3978,4.298337
3979,4.2900014
3980,4.297562
3981,4.2886395
3982,4.2861085
3983,4.301101
3984,4.291584
3985,4.2955704
3986,4.296279
3987,4.2912674
3988,4.296585
3989,4.290814
3990,4.2947264
3991,4.305314
3992,4.293218
3993,4.292894
3994,4.3104415
3995,4.29382
3996,4.3001723
3997,4.29738
3998,4.2803283
3999,4.295199
4000,4.290162
4001,4.2837367
4002,4.2918935
4003,4.299025
4004,4.300577
4005,4.2932873
4006,4.2876163
4007,4.288287
4008,4.304366
4009,4.299211
4010,4.3025103
4011,4.3102736
4012,4.295255
4013,4.290183
4014,4.298134
4015,4.29282
4016,4.2995048
4017,4.2851977
4018,4.296346
4019,4.308243
4020,4.29471
4021,4.285692
4022,4.288457
4023,4.292701
4024,4.3015223
4025,4.2884126
4026,4.292848
4027,4.3047523
4028,4.297363
4029,4.3071437
4030,4.2932744
4031,4.296986
4032,4.2915854
4033,4.2940726
4034,4.291491
4035,4.307551
4036,4.2944856
4037,4.293453
4038,4.286384
4039,4.3017
4040,4.2922287
4041,4.304227
4042,4.30131
4043,4.3020153
4044,4.301083
4045,4.2934074
4046,4.2901187
4047,4.2873855
4048,4.2921977
4049,4.297556
4050,4.292182
4051,4.29556
4052,4.321108
4053,4.301741
4054,4.2942104
4055,4.2875166
4056,4.295892
4057,4.3050404
4058,4.3017025
4059,4.2893505
4060,4.3024883
4061,4.2902517
4062,4.289781
4063,4.2864265
4064,4.292182
4065,4.292252
4066,4.2942834
4067,4.3104057
4068,4.296592
4069,4.29683
4070,4.3017607
4071,4.2863083
4072,4.299274
4073,4.3099575
4074,4.2964606
4075,4.309373
4076,4.296477
4077,4.290141
4078,4.298336
4079,4.29
4080,4.297561
4081,4.2886333
4082,4.286098
4083,4.3011074
4084,4.2915807
4085,4.2955785
4086,4.296284
4087,4.2912607
4088,4.296575
4089,4.2908163
4090,4.294728
4091,4.3053193
4092,4.2932134
4093,4.2928934
4094,4.3104353
4095,4.2938256
4096,4.3001685
4097,4.2973747
4098,4.2803335
4099,4.2951903
4100,4.2901692
4101,4.2837334
4102,4.291892
4103,4.299024
4104,4.3005767
4105,4.293288
4106,4.287612
4107,4.2882833
4108,4.3043756
4109,4.2992125
4110,4.302511
4111,4.3102694
4112,4.2952595
4113,4.29018
4114,4.298134
4115,4.2928243
4116,4.2995033
4117,4.2852015
4118,4.2963414
4119,4.3082376
4120,4.2947097
4121,4.285685
4122,4.2884603
4123,4.292706
4124,4.3015127
4125,4.288411
4126,4.292843
4127,4.304743
4128,4.297368
4129,4.3071423
4130,4.293283
4131,4.2969766
4132,4.291586
4133,4.294072
4134,4.291489
4135,4.307553
4136,4.2944894
4137,4.2934566
4138,4.2863765
4139,4.3017
4140,4.2922173
4141,4.3042297
4142,4.3013134
4143,4.302024
4144,4.301072
4145,4.293407
4146,4.290119
4147,4.287386
4148,4.292201
4149,4.297541
4150,4.292176
4151,4.2955675
4152,4.3211184
4153,4.301737
4154,4.294208
4155,4.28751
4156,4.295895
4157,4.3050323
4158,4.3017106
4159,4.289355
4160,4.3024955
4161,4.2902465
4162,4.2897696
4163,4.286425
4164,4.292185
4165,4.2922583
4166,4.294277
4167,4.310417
4168,4.296595
4169,4.29683
4170,4.301758
4171,4.2862973
4172,4.2992725
4173,4.3099556
4174,4.296462
4175,4.3093705
4176,4.296469
4177,4.290136
4178,4.298327
4179,4.2899995
4180,4.297562
4181,4.2886367
4182,4.286094
4183,4.3011065
4184,4.291573
4185,4.295573
4186,4.2962794
4187,4.291261
4188,4.296579
4189,4.2908087
4190,4.294727
4191,4.305313
4192,4.293209
4193,4.2928915
4194,4.3104362
4195,4.293824
4196,4.300162
4197,4.2973695
4198,4.28033
4199,4.295187
4200,4.290165
4201,4.2837324
4202,4.2918854
4203,4.2990313
4204,4.3005714
4205,4.2932916
4206,4.287612
4207,4.2882767
4208,4.304379
4209,4.2992167
4210,4.302516
4211,4.3102717
4212,4.2952566
4213,4.2901764
4214,4.2981367
4215,4.2928224
4216,4.2994986
4217,4.2851954
4218,4.2963386
4219,4.3082542
4220,4.2947083
4221,4.2856903
4222,4.288462
4223,4.292703
4224,4.3015137
4225,4.2884054
4226,4.292837
4227,4.304741
4228,4.2973585
4229,4.307135
4230,4.293273
4231,4.296984
4232,4.291591
4233,4.294067
4234,4.2914834
4235,4.307542
4236,4.294483
4237,4.293452
4238,4.286373
4239,4.301699
4240,4.2922177
4241,4.3042245
4242,4.301304
4243,4.3020163
4244,4.3010764
4245,4.293414
4246,4.290113
4247,4.2873797
4248,4.292192
4249,4.297544
4250,4.292177
4251,4.295559
4252,4.3211102
4253,4.3017435
4254,4.2942123
4255,4.28751
4256,4.295897
4257,4.30503
4258,4.3017054
4259,4.289349
4260,4.3024907
4261,4.290248
4262,4.2897654
4263,4.2864223
4264,4.292189
4265,4.2922535
4266,4.2942777
4267,4.3104157
4268,4.2965913
4269,4.296828
4270,4.3017607
4271,4.2862954
4272,4.2992673
4273,4.3099575
4274,4.2964606
4275,4.3093734
4276,4.2964664
4277,4.290134
4278,4.298329
4279,4.289999
4280,4.297557
4281,4.288634
4282,4.28609
4283,4.3011036
4284,4.291575
4285,4.295568
4286,4.296277
4287,4.291259
4288,4.2965794
4289,4.2908087
4290,4.2947226
4291,4.305317
4292,4.2932043
4293,4.2928925
4294,4.3104305
4295,4.2938266
4296,4.3001633
4297,4.297364
4298,4.2803235
4299,4.295186
4300,4.290169
4301,4.283731
4302,4.2918954
4303,4.299024
4304,4.3005657
4305,4.2932887
4306,4.2876062
4307,4.2882733
4308,4.304376
4309,4.2992086
4310,4.3025146
4311,4.3102684
4312,4.2952576
4313,4.290173
4314,4.2981443
4315,4.2928176
4316,4.299492
4317,4.2851996
4318,4.296341
4319,4.308243
4320,4.2947063
4321,4.2856865
4322,4.288457
4323,4.2926965
4324,4.30151
4325,4.2884107
4326,4.292826
4327,4.3047338
4328,4.2973638
4329,4.3071384
4330,4.293272
4331,4.2969837
4332,4.291582
4333,4.294071
4334,4.2914863
4335,4.307549
4336,4.2944884
4337,4.293449
4338,4.2863703
4339,4.301697
4340,4.292212
4341,4.304228
4342,4.301315
4343,4.302021
4344,4.301079
4345,4.293408
4346,4.2901073
4347,4.2873764
4348,4.2921968
4349,4.297539
4350,4.2921796
4351,4.2955594
4352,4.3211036
4353,4.3017483
4354,4.2942023
4355,4.2875075
4356,4.295888
4357,4.3050356
4358,4.301702
4359,4.289347
4360,4.302487
4361,4.2902484
4362,4.289762
4363,4.286417
4364,4.292183
4365,4.2922444
4366,4.294272
4367,4.310423
4368,4.296593
4369,4.2968397
4370,4.301754
4371,4.2862916
4372,4.2992635
4373,4.309953
4374,4.2964654
4375,4.3093743
4376,4.296462
4377,4.2901387
4378,4.298324
4379,4.289989
4380,4.2975583
4381,4.2886367
4382,4.286093
4383,4.3011074
4384,4.291571
4385,4.29557
4386,4.296275
4387,4.291266
4388,4.296574
4389,4.290806
4390,4.2947164
4391,4.305319
4392,4.293201
4393,4.292885
4394,4.31043
4395,4.293831
4396,4.3001657
4397,4.2973604
4398,4.280323
4399,4.2951794
4400,4.290168
4401,4.283733
4402,4.291892
4403,4.2990265
4404,4.3005614
4405,4.2932916
4406,4.287611
4407,4.28827
4408,4.3043675
4409,4.299213
4410,4.302517
4411,4.3102717
4412,4.295257
4413,4.290175
4414,4.298136
4415,4.2928205
4416,4.2994814
4417,4.285199
4418,4.2963424
4419,4.30824
4420,4.294708
4421,4.2856917
4422,4.288461
4423,4.2927
4424,4.3015127
4425,4.2884083
4426,4.292832
4427,4.3047385
4428,4.297367
4429,4.307134
4430,4.293278
4431,4.296982
4432,4.2915916
4433,4.2940545
4434,4.2914863
4435,4.307553
4436,4.294486
4437,4.293437
4438,4.2863684
4439,4.3016853
4440,4.2922173
4441,4.3042254
4442,4.3013086
4443,4.3020163
4444,4.3010807
4445,4.293416
4446,4.2901134
4447,4.2873797
4448,4.292203
4449,4.297541
4450,4.292172
4451,4.295561
4452,4.3211055
4453,4.3017507
4454,4.294203
4455,4.287505
4456,4.2958846
4457,4.305038
4458,4.3017063
4459,4.2893434
4460,4.3024874
4461,4.290237
4462,4.2897706
4463,4.2864223
4464,4.2921796
4465,4.292244
4466,4.294283
4467,4.310426
4468,4.296589
4469,4.296841
4470,4.301755
4471,4.2862887
4472,4.299258
4473,4.3099585
4474,4.296466
4475,4.309371
4476,4.296466
4477,4.290131
4478,4.298323
4479,4.289995
4480,4.2975636
4481,4.2886395
4482,4.286085
4483,4.3010974
4484,4.291567
4485,4.2955675
4486,4.2962723
4487,4.2912626
4488,4.296586
4489,4.2908077
4490,4.2947226
4491,4.3053184
4492,4.293196
4493,4.2928805
4494,4.3104215
4495,4.2938313
4496,4.3001575
4497,4.2973585
4498,4.2803254
4499,4.2951818
4500,4.290167
4501,4.2837367
4502,4.2918944
4503,4.299023
4504,4.3005614
4505,4.293291
4506,4.2875957
4507,4.2882657
4508,4.304377
4509,4.29921
4510,4.3025203
4511,4.3102756
4512,4.2952533
4513,4.2901683
4514,4.2981396
4515,4.2928114
4516,4.299487
4517,4.285203
4518,4.2963333
4519,4.308243
4520,4.2947063
4521,4.2856884
4522,4.2884583
4523,4.292692
4524,4.3015122
4525,4.288412
4526,4.2928247
4527,4.3047304
4528,4.297362
4529,4.307139
4530,4.293268
4531,4.2969837
4532,4.291587
4533,4.2940545
4534,4.291482
4535,4.3075542
4536,4.2944884
4537,4.293438
4538,4.286365
4539,4.301689
4540,4.292207
4541,4.304229
4542,4.3013005
4543,4.3020196
4544,4.3010726
4545,4.293421
4546,4.2901034
4547,4.2873664
4548,4.2921968
4549,4.2975326
4550,4.292171
4551,4.295557
4552,4.321106
4553,4.3017507
4554,4.2942057
4555,4.287507
4556,4.295884
4557,4.3050294
4558,4.3017063
4559,4.2893443
4560,4.3024836
4561,4.29024
4562,4.2897577
4563,4.2864165
4564,4.292187
4565,4.2922363
4566,4.2942786
4567,4.3104243
4568,4.296588
4569,4.296843
4570,4.3017592
4571,4.28628
4572,4.2992496
4573,4.3099556
4574,4.296463
4575,4.3093734
4576,4.29646
4577,4.2901297
4578,4.298315
4579,4.2899904
4580,4.297556
4581,4.2886386
4582,4.286086
4583,4.3011036
4584,4.291564
4585,4.2955685
4586,4.2962813
4587,4.291264
4588,4.2965837
4589,4.2907915
4590,4.2947173
4591,4.305318
4592,4.2931976
4593,4.2928743
4594,4.3104234
4595,4.293834
4596,4.3001604
4597,4.297358
4598,4.2803245
4599,4.2951627
4600,4.2901635
4601,4.2837424
4602,4.291884
4603,4.2990212
4604,4.3005576
4605,4.29329
4606,4.287598
4607,4.2882695
4608,4.304374
4609,4.2992153
4610,4.3025146
4611,4.310266
4612,4.295252
4613,4.2901692
4614,4.2981396
4615,4.2928185
4616,4.299479
4617,4.2852097
4618,4.296329
4619,4.3082457
4620,4.294713
4621,4.2856836
4622,4.288458
4623,4.292694
4624,4.3015056
4625,4.2884192
4626,4.292828
4627,4.304727
4628,4.29736
4629,4.3071413
4630,4.2932644
4631,4.2969894
4632,4.2915864
4633,4.2940555
4634,4.291478
4635,4.3075604
4636,4.2944794
4637,4.293428
4638,4.2863727
4639,4.3016806
4640,4.292213
4641,4.3042197
4642,4.3012986
4643,4.3020177
4644,4.3010755
4645,4.293418
4646,4.2901063
4647,4.287367
4648,4.2921968
4649,4.297537
4650,4.2921734
4651,4.2955556
4652,4.3211
4653,4.301746
4654,4.2942004
4655,4.287507
4656,4.2958846
4657,4.305024
4658,4.3017044
4659,4.289342
4660,4.3024817
4661,4.290241
4662,4.2897477
4663,4.286415
4664,4.2921853
4665,4.292236
4666,4.294267
4667,4.310428
4668,4.2965803
4669,4.296849
4670,4.301754
4671,4.2862835
4672,4.2992435
4673,4.3099465
4674,4.296463
4675,4.3093677
4676,4.2964573
4677,4.290124
4678,4.298318
4679,4.2899876
4680,4.297559
4681,4.288631
4682,4.2860794
4683,4.3010983
4684,4.291567
4685,4.2955737
4686,4.296278
4687,4.29126
4688,4.2965794
4689,4.2907906
4690,4.294719
4691,4.3053184
4692,4.293196
4693,4.2928777
4694,4.3104253
4695,4.2938423
4696,4.300158
4697,4.29735
4698,4.280318
4699,4.2951646
4700,4.2901626
4701,4.283734
4702,4.2918863
4703,4.2990212
4704,4.300559
4705,4.2932935
4706,4.2876062
4707,4.288263
4708,4.30438
4709,4.2992067
4710,4.302527
4711,4.3102665
4712,4.295254
4713,4.290165
4714,4.298144
4715,4.292811
4716,4.2994747
4717,4.285201
4718,4.296329
4719,4.3082333
4720,4.2947063
4721,4.2856817
4722,4.288458
4723,4.2926874
4724,4.3015003
4725,4.288417
4726,4.2928224
4727,4.304718
4728,4.2973638
4729,4.3071337
4730,4.2932587
4731,4.296985
4732,4.2915936
4733,4.294053
4734,4.2914786
4735,4.307555
4736,4.294475
4737,4.293435
4738,4.2863665
4739,4.3016806
4740,4.292212
4741,4.304219
4742,4.30129
4743,4.3020177
4744,4.30108
4745,4.293418
4746,4.2900953
4747,4.2873693
4748,4.2921944
4749,4.2975345
4750,4.2921686
4751,4.295554
4752,4.3210945
4753,4.30175
4754,4.2941995
4755,4.2875047
4756,4.295882
4757,4.3050275
4758,4.301696
4759,4.289347
4760,4.302476
4761,4.2902317
4762,4.28975
4763,4.2864122
4764,4.292186
4765,4.292233
4766,4.2942634
4767,4.3104305
4768,4.2965784
4769,4.2968464
4770,4.3017626
4771,4.2862816
4772,4.299241
4773,4.3099494
4774,4.2964563
4775,4.3093643
4776,4.296459
4777,4.29013
4778,4.2983117
4779,4.2899857
4780,4.2975593
4781,4.288639
4782,4.286076
4783,4.301093
4784,4.2915626
4785,4.295568
4786,4.2962704
4787,4.2912617
4788,4.2965755
4789,4.29079
4790,4.294726
4791,4.305325
4792,4.2931905
4793,4.292875
4794,4.310422
4795,4.293843
4796,4.300152
4797,4.2973514
4798,4.2803164
4799,4.295161
4800,4.2901692
4801,4.28374
4802,4.2918835
4803,4.2990174
4804,4.300553
4805,4.293294
4806,4.287594
4807,4.288263
4808,4.3043737
4809,4.2992024
4810,4.3025165
4811,4.310264
4812,4.2952495
4813,4.2901597
4814,4.298151
4815,4.2928166
4816,4.2994657
4817,4.285203
4818,4.2963333
4819,4.3082447
4820,4.2947035
4821,4.285684
4822,4.288455
4823,4.292686
4824,4.301493
4825,4.288411
4826,4.292813
4827,4.3047166
4828,4.2973676
4829,4.3071313
4830,4.2932696
4831,4.2969885
4832,4.291594
4833,4.2940483
4834,4.291481
4835,4.3075566
4836,4.2944837
4837,4.293421
4838,4.286366
4839,4.301671
4840,4.292207
4841,4.3042254
4842,4.3012958
4843,4.3020205
4844,4.301074
4845,4.2934203
4846,4.290089
4847,4.2873588
4848,4.2921925
4849,4.2975264
4850,4.2921653
4851,4.2955523
4852,4.321096
4853,4.3017507
4854,4.294193
4855,4.287505
4856,4.295882
4857,4.3050385
4858,4.3017025
4859,4.289351
4860,4.30248
4861,4.2902236
4862,4.2897425
4863,4.286418
4864,4.292188
4865,4.2922325
4866,4.294266
4867,4.310428
4868,4.296576
4869,4.296852
4870,4.3017607
4871,4.286276
4872,4.299244
4873,4.3099546
4874,4.2964606
4875,4.3093696
4876,4.29646
4877,4.290123
4878,4.2983136
4879,4.2899866
4880,4.2975583
4881,4.288625
4882,4.286077
4883,4.3010917
4884,4.291562
4885,4.2955694
4886,4.29627
4887,4.291258
4888,4.296574
4889,4.290793
4890,4.2947173
4891,4.3053265
4892,4.2931895
4893,4.292861
4894,4.3104186
4895,4.293847
4896,4.300151
4897,4.2973456
4898,4.2803125
4899,4.2951617
4900,4.2901692
4901,4.283734
4902,4.291884
4903,4.2990184
4904,4.3005514
4905,4.293293
4906,4.2875896
4907,4.2882566
4908,4.3043733
4909,4.2992067
4910,4.3025193
4911,4.3102617
4912,4.2952523
4913,4.2901583
4914,4.298149
4915,4.2928143
4916,4.2994685
4917,4.2852077
4918,4.296342
4919,4.3082495
4920,4.2947164
4921,4.2856765
4922,4.2884583
4923,4.2926826
4924,4.301485
4925,4.2884126
4926,4.2928133
4927,4.3047204
4928,4.2973623
4929,4.3071327
4930,4.2932677
4931,4.2969875
4932,4.2915916
4933,4.294043
4934,4.2914743
4935,4.3075557
4936,4.294481
4937,4.293425
4938,4.2863603
4939,4.301675
4940,4.292203
4941,4.3042297
4942,4.3012953
4943,4.3020196
4944,4.301072
4945,4.2934246
4946,4.2900934
4947,4.28736
4948,4.292191
4949,4.2975345
4950,4.292161
4951,4.295549
4952,4.3210926
4953,4.3017507
4954,4.294193
4955,4.2875056
4956,4.2958817
4957,4.3050327
4958,4.3017044
4959,4.2893353
4960,4.3024673
4961,4.290223
4962,4.2897444
4963,4.2864065
4964,4.292185
4965,4.2922273
4966,4.294265
4967,4.3104324
4968,4.296581
4969,4.2968483
4970,4.3017683
4971,4.2862663
4972,4.299235
4973,4.3099546
4974,4.296458
4975,4.309366
4976,4.2964587
4977,4.2901154
4978,4.2983003
4979,4.2899837
4980,4.2975583
4981,4.2886233
4982,4.2860637
4983,4.301099
4984,4.2915606
4985,4.2955666
4986,4.296273
4987,4.2912593
4988,4.296573
4989,4.29078
4990,4.294713
4991,4.305325
4992,4.293192
4993,4.2928667
4994,4.3104215
4995,4.2938547
4996,4.3001485
4997,4.2973394
4998,4.28032
4999,4.2951484
5000,4.290174
5001,4.2837424
5002,4.2918825
5003,4.2990217
5004,4.300549
5005,4.2932944
5006,4.28759
5007,4.2882576
5008,4.3043766
5009,4.2992034
5010,4.302519
5011,4.3102636
5012,4.2952476
5013,4.2901616
5014,4.2981606
5015,4.292807
5016,4.2994585
5017,4.285209
5018,4.296338
5019,4.308242
5020,4.294704
5021,4.2856793
5022,4.288456
5023,4.2926817
5024,4.301493
5025,4.2884197
5026,4.292805
5027,4.3047123
5028,4.297363
5029,4.307125
5030,4.2932615
5031,4.2969894
5032,4.2915974
5033,4.294045
5034,4.2914762
5035,4.3075624
5036,4.294477
5037,4.2934227
5038,4.286363
5039,4.3016634
5040,4.2922034
5041,4.304227
5042,4.3012877
5043,4.3020215
